app,interventionType,isReIntervention,interventionDuration,resolution,timestamp,timezone,timeIntervalUntilReIntervention
instagram,askForTimeLimit,False,6.0,openedApp,1754126690.453185,Europe/Budapest,1260.0
instagram,askForTimeLimit,False,6.0,openedApp,1754127065.824882,Europe/Budapest,1380.0
instagram,askForTimeLimit,False,6.0,openedApp,1754127381.497674,Europe/Budapest,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1754127968.255408,Europe/Budapest,1260.0
instagram,askForTimeLimit,False,6.0,openedApp,1754128835.432816,Europe/Budapest,1260.0
instagram,askForTimeLimit,False,6.0,openedApp,1754130278.012761,Europe/Budapest,840.0
instagram,askForTimeLimit,False,6.0,openedApp,1754130366.4104571,Europe/Budapest,900.0
instagram,askForTimeLimit,False,6.0,openedApp,1754130527.932662,Europe/Budapest,840.0
instagram,askForTimeLimit,False,6.0,openedApp,1754130930.092248,Europe/Budapest,900.0
instagram,askForTimeLimit,False,6.0,openedApp,1754131618.027646,Europe/Budapest,1020.0
instagram,askForTimeLimit,False,6.0,openedApp,1754131826.954033,Europe/Budapest,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1754132343.7902641,Europe/Budapest,900.0
instagram,askForTimeLimit,False,6.0,openedApp,1754132712.63135,Europe/Budapest,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1754132930.034017,Europe/Budapest,960.0
instagram,askForTimeLimit,False,6.0,openedApp,1754133087.097887,Europe/Budapest,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1754133596.999357,Europe/Budapest,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1754133757.492734,Europe/Budapest,900.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1754134000.1458402,Europe/Budapest,
instagram,askForTimeLimit,False,6.0,openedApp,1754134910.871314,Europe/Budapest,1380.0
instagram,askForTimeLimit,False,6.0,openedApp,1754135180.615669,Europe/Budapest,900.0
instagram,askForTimeLimit,False,6.0,openedApp,1754135681.7498841,Europe/Budapest,1020.0
instagram,askForTimeLimit,False,6.0,openedApp,1754137036.55435,Europe/Budapest,900.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1754137085.079072,Europe/Budapest,
instagram,askForTimeLimit,False,6.0,openedApp,1754137723.4429278,Europe/Budapest,780.0
instagram,askForTimeLimit,False,6.0,openedApp,1754138022.452775,Europe/Budapest,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1754138614.1182818,Europe/Budapest,840.0
instagram,askForTimeLimit,False,6.0,openedApp,1754138792.584738,Europe/Budapest,840.0
instagram,askForTimeLimit,False,6.0,openedApp,1754139533.500605,Europe/Budapest,60.0
instagram,askForTimeLimit,False,6.0,openedApp,1754139811.088628,Europe/Budapest,1260.0
instagram,askForTimeLimit,False,6.0,openedApp,1754140523.267837,Europe/Budapest,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1754140909.442834,Europe/Budapest,840.0
instagram,askForTimeLimit,False,6.0,openedApp,1754140934.5524259,Europe/Budapest,720.0
instagram,askForTimeLimit,False,6.0,openedApp,1754141279.621624,Europe/Budapest,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1754141468.0090609,Europe/Budapest,1380.0
instagram,askForTimeLimit,False,6.0,openedApp,1754142193.405159,Europe/Budapest,720.0
instagram,askForTimeLimit,False,6.0,openedApp,1754142381.065561,Europe/Budapest,1260.0
instagram,askForTimeLimit,False,6.0,openedApp,1754143297.108043,Europe/Budapest,840.0
instagram,askForTimeLimit,False,6.0,openedApp,1754144406.874301,Europe/Budapest,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1754144839.3591418,Europe/Budapest,960.0
instagram,askForTimeLimit,False,6.0,openedApp,1754144985.574755,Europe/Budapest,1260.0
instagram,askForTimeLimit,False,6.0,openedApp,1754145482.887292,Europe/Budapest,960.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1754145553.306953,Europe/Budapest,
instagram,askForTimeLimit,False,6.0,openedApp,1754145932.992309,Europe/Budapest,780.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1754146807.905092,Europe/Budapest,
instagram,askForTimeLimit,False,6.0,openedApp,1754148155.10293,Europe/Budapest,1260.0
instagram,askForTimeLimit,False,6.0,openedApp,1754148189.992082,Europe/Budapest,1080.0
instagram,askForTimeLimit,False,6.0,openedApp,1754149167.193382,Europe/Budapest,780.0
instagram,askForTimeLimit,False,6.0,openedApp,1754151393.67912,Europe/Budapest,900.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1754151754.456811,Europe/Budapest,
instagram,askForTimeLimit,False,6.0,openedApp,1754151791.648835,Europe/Budapest,1020.0
instagram,askForTimeLimit,False,6.0,openedApp,1754151925.4265609,Europe/Budapest,1020.0
instagram,askForTimeLimit,False,6.0,openedApp,1754152577.195945,Europe/Budapest,1380.0
instagram,askForTimeLimit,False,6.0,openedApp,1754152941.955955,Europe/Budapest,1260.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1754154029.9764009,Europe/Budapest,
instagram,askForTimeLimit,False,6.0,openedApp,1754154140.531625,Europe/Budapest,1260.0
instagram,askForTimeLimit,False,6.0,openedApp,1754155008.788394,Europe/Budapest,1020.0
instagram,askForTimeLimit,False,6.0,openedApp,1754155543.394123,Europe/Budapest,1260.0
instagram,askForTimeLimit,False,6.0,openedApp,1754156821.33364,Europe/Budapest,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1754157196.722549,Europe/Budapest,1260.0
instagram,askForTimeLimit,False,6.0,openedApp,1754158964.093857,Europe/Budapest,1440.0
instagram,askForTimeLimit,False,6.0,openedApp,1754160430.861476,Europe/Budapest,960.0
instagram,askForTimeLimit,False,6.0,openedApp,1754161095.7578049,Europe/Budapest,1440.0
instagram,askForTimeLimit,False,6.0,openedApp,1754161626.3018541,Europe/Budapest,1380.0
instagram,askForTimeLimit,False,6.0,openedApp,1754161825.726902,Europe/Budapest,1260.0
instagram,askForTimeLimit,False,6.0,openedApp,1754162242.974539,Europe/Budapest,900.0
instagram,askForTimeLimit,False,6.0,openedApp,1754162558.665142,Europe/Budapest,1620.0
instagram,askForTimeLimit,False,6.0,openedApp,1754163127.6442509,Europe/Budapest,960.0
instagram,askForTimeLimit,False,6.0,openedApp,1754163276.240958,Europe/Budapest,1080.0
instagram,askForTimeLimit,False,6.0,openedApp,1754163825.310972,Europe/Budapest,1500.0
instagram,askForTimeLimit,False,6.0,openedApp,1754164468.122221,Europe/Budapest,1560.0
instagram,askForTimeLimit,False,6.0,openedApp,1754164815.137892,Europe/Budapest,1380.0
instagram,askForTimeLimit,False,6.0,openedApp,1754165240.352499,Europe/Budapest,1500.0
instagram,askForTimeLimit,False,6.0,openedApp,1754165642.9172049,Europe/Budapest,1380.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1754166298.70048,Europe/Budapest,
instagram,askForTimeLimit,False,6.0,openedApp,1754166312.754002,Europe/Budapest,1560.0
instagram,askForTimeLimit,False,6.0,openedApp,1754166758.977573,Europe/Budapest,1440.0
instagram,askForTimeLimit,False,6.0,openedApp,1754166884.9007568,Europe/Budapest,1560.0
instagram,askForTimeLimit,False,6.0,openedApp,1754167445.287214,Europe/Budapest,1260.0
instagram,askForTimeLimit,False,6.0,openedApp,1754168143.163774,Europe/Budapest,1620.0
instagram,askForTimeLimit,False,6.0,openedApp,1754168442.396941,Europe/Budapest,1260.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1754168550.060451,Europe/Budapest,
instagram,askForTimeLimit,False,6.0,openedApp,1754168572.071753,Europe/Budapest,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1754168642.297848,Europe/Budapest,1260.0
instagram,askForTimeLimit,False,6.0,openedApp,1754168799.34497,Europe/Budapest,1320.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1754168973.4920402,Europe/Budapest,
instagram,askForTimeLimit,False,6.0,openedApp,1754169001.6009378,Europe/Budapest,1440.0
instagram,askForTimeLimit,False,6.0,openedApp,1754169152.745811,Europe/Budapest,1620.0
instagram,askForTimeLimit,False,6.0,openedApp,1754169288.421774,Europe/Budapest,1560.0
instagram,askForTimeLimit,False,6.0,openedApp,1754169366.770596,Europe/Budapest,1620.0
instagram,askForTimeLimit,False,6.0,openedApp,1754169607.883191,Europe/Budapest,1500.0
instagram,askForTimeLimit,False,6.0,openedApp,1754169681.313765,Europe/Budapest,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1754169867.0509381,Europe/Budapest,1380.0
instagram,askForTimeLimit,False,6.0,openedApp,1754170030.418917,Europe/Budapest,1380.0
instagram,askForTimeLimit,False,6.0,openedApp,1754170193.954701,Europe/Budapest,1440.0
instagram,askForTimeLimit,False,6.0,openedApp,1754170229.428329,Europe/Budapest,1440.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1754170414.206106,Europe/Budapest,
instagram,askForTimeLimit,False,6.0,openedApp,1754170421.201469,Europe/Budapest,1500.0
instagram,askForTimeLimit,False,6.0,openedApp,1754170710.850651,Europe/Budapest,1380.0
instagram,askForTimeLimit,False,6.0,openedApp,1754170725.820262,Europe/Budapest,1500.0
instagram,askForTimeLimit,False,6.0,openedApp,1754171478.483391,Europe/Budapest,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1754171566.633498,Europe/Budapest,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1754171625.69501,Europe/Budapest,1020.0
instagram,askForTimeLimit,False,6.0,openedApp,1754171644.932183,Europe/Budapest,1500.0
instagram,askForTimeLimit,False,6.0,openedApp,1754171711.0802689,Europe/Budapest,1380.0
instagram,askForTimeLimit,False,6.0,openedApp,1754171866.910759,Europe/Budapest,1020.0
instagram,askForTimeLimit,False,6.0,openedApp,1754172032.409544,Europe/Budapest,1380.0
instagram,askForTimeLimit,False,6.0,openedApp,1754172183.3724031,Europe/Budapest,1440.0
instagram,askForTimeLimit,False,6.0,openedApp,1754172296.7609491,Europe/Budapest,1440.0
instagram,askForTimeLimit,False,6.0,openedApp,1754172385.078383,Europe/Budapest,1380.0
instagram,askForTimeLimit,False,6.0,openedApp,1754172490.698979,Europe/Budapest,1380.0
instagram,askForTimeLimit,False,6.0,openedApp,1754172671.536003,Europe/Budapest,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1754172835.75121,Europe/Budapest,1500.0
instagram,askForTimeLimit,False,6.0,openedApp,1754172936.653589,Europe/Budapest,720.0
instagram,askForTimeLimit,False,6.0,openedApp,1754172966.542335,Europe/Budapest,900.0
instagram,askForTimeLimit,False,6.0,openedApp,1754173197.699263,Europe/Budapest,1260.0
instagram,askForTimeLimit,False,6.0,openedApp,1754173415.5808501,Europe/Budapest,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1754173710.3408031,Europe/Budapest,960.0
instagram,askForTimeLimit,False,6.0,openedApp,1754173755.9830441,Europe/Budapest,1020.0
instagram,askForTimeLimit,False,6.0,openedApp,1754173899.9724069,Europe/Budapest,660.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1754174817.367084,Europe/Budapest,
instagram,askForTimeLimit,False,6.0,openedApp,1754174821.014821,Europe/Budapest,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1754175190.927771,Europe/Budapest,1380.0
instagram,askForTimeLimit,False,6.0,openedApp,1754175264.137545,Europe/Budapest,1740.0
instagram,askForTimeLimit,False,6.0,openedApp,1754175615.022253,Europe/Budapest,900.0
instagram,askForTimeLimit,False,6.0,openedApp,1754176077.333549,Europe/Budapest,1080.0
instagram,askForTimeLimit,False,6.0,openedApp,1754176426.6027431,Europe/Budapest,1140.0
instagram,askForTimeLimit,False,6.0,openedApp,1754177260.77457,Europe/Budapest,780.0
instagram,askForTimeLimit,False,6.0,openedApp,1754178146.0152931,Europe/Budapest,840.0
instagram,askForTimeLimit,False,6.0,openedApp,1754178158.996488,Europe/Budapest,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1754192756.7885098,Europe/Budapest,1380.0
instagram,askForTimeLimit,False,6.0,openedApp,1754195378.322655,Europe/Budapest,1260.0
instagram,askForTimeLimit,False,6.0,openedApp,1754195791.859119,Europe/Budapest,840.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1754196078.357771,Europe/Budapest,
instagram,askForTimeLimit,False,6.0,openedApp,1754197941.122973,Europe/Budapest,900.0
instagram,askForTimeLimit,False,6.0,openedApp,1754197966.04043,Europe/Budapest,1140.0
instagram,askForTimeLimit,False,6.0,openedApp,1754197997.00812,Europe/Budapest,900.0
instagram,askForTimeLimit,False,6.0,openedApp,1754198991.2747312,Europe/Budapest,1140.0
instagram,askForTimeLimit,False,6.0,openedApp,1754199570.191437,Europe/Budapest,840.0
instagram,askForTimeLimit,False,6.0,openedApp,1754200602.706686,Europe/Budapest,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1754201007.1167688,Europe/Budapest,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1754201752.297034,Europe/Budapest,840.0
instagram,askForTimeLimit,False,6.0,openedApp,1754201943.139089,Europe/Budapest,1440.0
instagram,askForTimeLimit,False,6.0,openedApp,1754202975.103214,Europe/Budapest,900.0
instagram,askForTimeLimit,False,6.0,openedApp,1754203777.223898,Europe/Budapest,900.0
instagram,askForTimeLimit,False,6.0,openedApp,1754204555.839606,Europe/Budapest,900.0
instagram,askForTimeLimit,False,6.0,openedApp,1754204603.2619,Europe/Budapest,900.0
instagram,askForTimeLimit,False,6.0,openedApp,1754204704.834759,Europe/Budapest,840.0
instagram,askForTimeLimit,False,6.0,openedApp,1754204798.416194,Europe/Budapest,780.0
instagram,askForTimeLimit,False,6.0,openedApp,1754207114.0740762,Europe/Budapest,1260.0
instagram,askForTimeLimit,False,6.0,openedApp,1754207552.847245,Europe/Budapest,960.0
instagram,askForTimeLimit,False,6.0,openedApp,1754208266.671257,Europe/Budapest,1380.0
instagram,askForTimeLimit,False,6.0,openedApp,1754208675.412782,Europe/Budapest,900.0
instagram,askForTimeLimit,False,6.0,openedApp,1754208847.7052588,Europe/Budapest,1440.0
instagram,askForTimeLimit,False,6.0,openedApp,1754208895.3436441,Europe/Budapest,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1754209125.460211,Europe/Budapest,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1754209383.091567,Europe/Budapest,1560.0
instagram,askForTimeLimit,False,6.0,openedApp,1754209513.186645,Europe/Budapest,1560.0
instagram,askForTimeLimit,False,6.0,openedApp,1754209815.0599198,Europe/Budapest,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1754210028.077359,Europe/Budapest,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1754210206.8508759,Europe/Budapest,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1754210652.233171,Europe/Budapest,1140.0
instagram,askForTimeLimit,False,6.0,openedApp,1754211005.2879,Europe/Budapest,1380.0
instagram,askForTimeLimit,False,6.0,openedApp,1754211494.327402,Europe/Budapest,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1754211865.197614,Europe/Budapest,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1754212857.9164429,Europe/Budapest,900.0
instagram,askForTimeLimit,False,6.0,openedApp,1754213416.2252378,Europe/Budapest,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1754214420.510023,Europe/Budapest,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1754214824.7161689,Europe/Budapest,840.0
instagram,askForTimeLimit,False,6.0,openedApp,1754215519.81533,Europe/Budapest,1260.0
instagram,askForTimeLimit,False,6.0,openedApp,1754215830.3261828,Europe/Budapest,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1754218071.982105,Europe/Budapest,1020.0
instagram,askForTimeLimit,False,6.0,openedApp,1754218512.06558,Europe/Budapest,1200.0
instagram,askForTimeLimit,False,6.0,openedApp,1754219668.8082461,Europe/Budapest,840.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1754220242.235386,Europe/Budapest,
instagram,askForTimeLimit,False,6.0,openedApp,1754220724.5472631,Europe/Budapest,1440.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1754220917.966528,Europe/Budapest,
instagram,askForTimeLimit,False,6.0,openedApp,1754221874.646749,Europe/Budapest,900.0
instagram,askForTimeLimit,False,6.0,openedApp,1754222678.8882709,Europe/Budapest,900.0
instagram,askForTimeLimit,False,6.0,openedApp,1754224304.691653,Europe/Budapest,1440.0
instagram,askForTimeLimit,False,6.0,openedApp,1754224388.669179,Europe/Budapest,840.0
instagram,askForTimeLimit,False,6.0,openedApp,1754225429.783846,Europe/Budapest,840.0
instagram,askForTimeLimit,False,6.0,openedApp,1754227843.6337051,Europe/Budapest,1140.0
instagram,askForTimeLimit,False,6.0,openedApp,1754227883.059921,Europe/Budapest,1500.0
instagram,askForTimeLimit,False,6.0,openedApp,1754228309.019507,Europe/Budapest,1560.0
instagram,askForTimeLimit,False,6.0,openedApp,1754228878.606872,Europe/Budapest,1440.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1754229457.3351011,Europe/Budapest,
instagram,askForTimeLimit,False,6.0,openedApp,1754229461.531869,Europe/Budapest,1440.0
instagram,askForTimeLimit,False,6.0,openedApp,1754229638.944401,Europe/Budapest,1440.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1754230056.667088,Europe/Budapest,
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1754230068.181172,Europe/Budapest,
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1754230097.598366,Europe/Budapest,
instagram,askForTimeLimit,False,6.0,openedApp,1754230196.669159,Europe/Budapest,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1754231734.101373,Europe/Budapest,1020.0
instagram,askForTimeLimit,False,6.0,openedApp,1754232990.664243,Europe/Budapest,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1754233529.11816,Europe/Budapest,1500.0
instagram,askForTimeLimit,False,6.0,openedApp,1754234665.102112,Europe/Budapest,1140.0
instagram,askForTimeLimit,False,6.0,openedApp,1754236474.162287,Europe/Budapest,1260.0
instagram,askForTimeLimit,False,6.0,dismissedAppOpening,1754237868.10765,Europe/Budapest,
instagram,askForTimeLimit,False,6.0,openedApp,1754238044.7754378,Europe/Budapest,1800.0
instagram,askForTimeLimit,False,6.0,openedApp,1754238235.0345402,Europe/Budapest,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1754238926.638747,Europe/Budapest,1560.0
instagram,askForTimeLimit,False,6.0,openedApp,1754239107.91821,Europe/Budapest,1500.0
instagram,askForTimeLimit,False,6.0,openedApp,1754239235.6258512,Europe/Budapest,1260.0
instagram,askForTimeLimit,False,6.0,openedApp,1754239485.33866,Europe/Budapest,1020.0
instagram,askForTimeLimit,False,6.0,openedApp,1754239625.394058,Europe/Budapest,900.0
instagram,askForTimeLimit,False,6.0,openedApp,1754239892.998643,Europe/Budapest,1080.0
instagram,askForTimeLimit,False,6.0,openedApp,1754240262.244646,Europe/Budapest,1260.0
instagram,askForTimeLimit,False,6.0,openedApp,1754240316.6938071,Europe/Budapest,1320.0
instagram,askForTimeLimit,False,6.0,openedApp,1754240377.755302,Europe/Budapest,960.0
instagram,askForTimeLimit,False,6.0,openedApp,1754240594.739102,Europe/Budapest,840.0
instagram,askForTimeLimit,False,6.0,openedApp,1754240771.404389,Europe/Budapest,1440.0
instagram,askForTimeLimit,False,6.0,openedApp,1754241680.4497008,Europe/Budapest,960.0
instagram,askForTimeLimit,False,6.0,openedApp,1754242247.637809,Europe/Budapest,960.0
instagram,askForTimeLimit,False,6.0,openedApp,1754242481.865071,Europe/Budapest,1020.0
