interventionType,timestamp,resolution,interventionDuration,timezone,app,isReIntervention
breathingExercise,1752894067.26951,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752894290.8536181,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752894871.997962,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752895268.736963,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752895321.023907,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752895639.699974,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752895654.548769,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752896248.108948,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752896804.249912,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752897280.2980042,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752898033.034785,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752899740.3652558,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752900297.020057,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752901081.282652,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752901151.99137,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752901577.412928,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752902190.344935,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752902473.00098,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752913381.5684981,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752925496.574882,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752925949.825015,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752926122.3985438,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752926304.314554,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752926894.8094049,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752927146.036197,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752927473.247185,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752929448.512879,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752929869.2411351,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752930865.854912,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752931382.054615,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752931603.7847528,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752940464.077673,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752940481.088789,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752941540.994755,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752943340.8553529,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752945366.318719,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752945441.136002,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752946857.305995,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752952425.808593,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752952511.0031672,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752956237.736827,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752956412.4302502,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752956429.17269,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752960343.797507,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752960403.4165711,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752960989.4728441,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752961856.799477,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752964545.4420881,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752965310.9204059,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752966063.2250009,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752971514.437344,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752972152.284836,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752972219.688092,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752972791.7573318,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752972971.33413,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752973071.210145,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752973318.7781758,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752977279.9015222,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752978013.2985039,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752979107.410483,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752979381.398114,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752979797.148724,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752980665.7177792,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752981667.753806,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752982388.914555,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752982403.059301,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752983280.1854181,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752983297.374728,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752983354.5747252,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752983419.5072498,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752983489.8336911,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752983552.679263,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752983697.92612,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1752984726.7581692,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1752984800.1833549,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1753015466.450175,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1753015662.769635,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1753016526.292657,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1753016918.331552,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1753016954.603067,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1753017869.846867,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1753020760.5396419,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1753021661.146988,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1753022382.524877,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1753023373.75196,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1753024512.924921,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1753025123.206234,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1753026301.162653,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1753026381.5737119,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1753026879.556652,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1753028483.508185,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1753030116.7670388,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1753030846.97719,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1753036362.452578,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1753036589.2560558,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1753036716.659189,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1753036918.782096,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1753038864.635448,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1753039186.773895,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1753039220.2450728,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1753039386.2021399,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1753039872.627376,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1753039973.906616,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1753046376.004617,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1753047821.032936,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1753049986.556237,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1753050232.830247,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1753050258.782609,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1753050581.7058902,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1753050755.2484698,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1753050940.878405,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1753051215.656522,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1753051471.4844708,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1753051938.952595,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1753055238.447748,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1753056736.3481379,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1753056955.312749,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1753057562.132866,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1753057987.519116,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1753058065.962254,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1753058295.395803,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1753058312.251884,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1753058639.8560739,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1753059229.529489,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1753059245.834373,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1753059554.0443258,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1753060109.5864968,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1753060407.737658,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1753060622.3348641,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1753060759.9274,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1753060945.7908769,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1753060959.98482,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1753061159.047196,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1753061592.893159,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1753061679.437144,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1753061811.758082,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1753062077.130721,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1753062281.6888928,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1753062641.369386,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1753062708.930708,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1753062970.129418,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1753063242.028671,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1753063536.230351,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1753063717.885637,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1753064010.4621549,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1753064026.991106,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1753064121.622163,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1753065295.20016,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1753065757.283189,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1753066448.979408,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1753066804.636639,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1753068039.638185,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1753068313.195232,dismissedAppOpening,6.0,America/New_York,instagram,False
breathingExercise,1753068559.9489589,openedApp,6.0,America/New_York,instagram,False
breathingExercise,1753068786.627441,openedApp,6.0,America/New_York,instagram,False
